5241 LEWISBURG RD	BIRMINGHAM	35207	30TH WAY N & 53RD CT N / PUBLIC ALY	BIRMINGHAM FD	1303	417	1. FULTONDALE FD | 2. NORTH SMITHFIELD DEPARTMENT FD
5241 MEADOW RIDGE TRL	UNINCORPORATED	35022	VERIFY - CROSS STREETS UNAVAILABLE	EASTERN VALLEY FD	EVFD_1	487	1. MCADORY FD | 2. BESSEMER FD
5241 MOUNTAIN RIDGE PKWY	BIRMINGHAM	35222	13TH AVE S	BIRMINGHAM FD	2602	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
5241 OLD PINSON RD	PINSON	35215	VERIFY - CROSS STREETS UNAVAILABLE	CENTER POINT FD	CPFD_3	445	1. BIRMINGHAM FD | 2. PALMERDALE FD | 3. GLENNWOOD FD | 4. FULTONDALE FD
5241 OVERLAND TRCE	HOOVER	35244	HILLOCK TRCE / TRACE CT	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. HELENA FD | 3. BESSEMER FD | 4. INDIAN FORD FD | 5. BIRMINGHAM FD | 6. NORTH SHELBY FD | 7. HOMEWOOD FD | 8. REX LAKE FD
5241 PEPPERTREE LN	TRUSSVILLE	35173	SYCAMORE TRL / CYPRESS WAY	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
5241 PRESERVE PKWY	HOOVER	35244	PERSERVE PKWY & PRINCETON WAY / PRINCETON WAY	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. HELENA FD | 4. INDIAN FORD FD | 5. BIRMINGHAM FD | 6. NORTH SHELBY FD | 7. HOMEWOOD FD | 8. REX LAKE FD
5241 ROGER DR	UNINCORPORATED	35126	DARLENE DR / RICK DR	CENTER POINT FD	CPFD_7	443	1. BIRMINGHAM FD | 2. TRUSSVILLE FD
5241 SOLITUDE LN	UNINCORPORATED	35173	MARTIN WILSON RD	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD9_AA	444	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
5241 STEVEN CT	UNINCORPORATED	35117	GARY DR / SHADY GROVE RD	MOUNT OLIVE FD	MOFD_1	421	1. GARDENDALE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. CORNER FD | 5. KIMBERLY FD
5241 STOCKTON PASS	TRUSSVILLE	35173	VERIFY - CROSS STREETS UNAVAILABLE	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
5241 SUMMERSET WAY	UNINCORPORATED	35022	SUMMERSET CV / SUMMERSET BLVD	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
5241 WOODLAND DR	BIRMINGHAM	35210	PUBLIC ALY & SEABOARD AVE / SHORT ST	BIRMINGHAM FD	3102	447	1. IRONDALE FD | 2. TRUSSVILLE FD | 3. REX LAKE FD
5242 BALBOA AVE	CLAY	35126	EDEN CIR & EDEN DR / SPANISH TRCE	CENTER POINT FD	CPFD_7	448	1. BIRMINGHAM FD | 2. TRUSSVILLE FD
5242 BIRMINGPORT RD	SYLVAN SPRINGS	35118	EATON DR / BEECH CIR	SYLVAN SPRINGS FD	SSFD_1	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD | 2. MAYTOWN FD | 3. BIRMINGPORT FD | 4. SHADY GROVE FD
5242 BROOKSIDE PASS	HOOVER	35244	LAKE CYRUS BLVD	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. ROCKY RIDGE FD | 3. INDIAN FORD FD | 4. BIRMINGHAM FD | 5. HELENA FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
5242 COTTAGE CIR	HOOVER	35226	COTTAGE LN / ROSS BRIDGE PKWY	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. ROCKY RIDGE FD | 3. INDIAN FORD FD | 4. BIRMINGHAM FD | 5. HELENA FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
5242 COTTAGE LN	HOOVER	35226	COTTAGE CIR / ROSS BRIDGE PKWY	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. ROCKY RIDGE FD | 3. INDIAN FORD FD | 4. HELENA FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
5242 CREEKSIDE LOOP	HOOVER	35244	CREEKSIDE PL / CREEKSIDE DR	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. HELENA FD | 3. INDIAN FORD FD | 4. ROCKY RIDGE FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
5242 DREW RUN	TRUSSVILLE	35173	VERIFY - CROSS STREETS UNAVAILABLE	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
5242 GREATHOUSE RD	UNINCORPORATED	35062	ENGLISH RD / WOOTEN RD	CORNER FD/BAGLEY (AUTOMATIC AID)	BAGLEY_CORNER AA	423	1. BAGLEY FD
5242 MISSY LN	TRUSSVILLE	35173	LAKESIDE CIR / BROOKE LN & HERRING LN	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
5242 MOSSY BROOK CT	BESSEMER	35022	PINECREEK LOOP	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. MCADORY FD | 3. INDIAN FORD FD | 4. HOOVER FD | 5. BIRMINGHAM FD | 6. MCCALLA FD | 7. HUEYTOWN FD | 8. LIPSCOMB FD | 9. BRIGHTON FD
5242 OLD MILL RUN	TRUSSVILLE	35173	OLD MILL TRL / OLD MILL CIR	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
5242 OVERLAND TRCE	HOOVER	35244	HILLOCK TRCE / TRACE CT	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. HELENA FD | 3. BESSEMER FD | 4. INDIAN FORD FD | 5. BIRMINGHAM FD | 6. NORTH SHELBY FD | 7. HOMEWOOD FD | 8. REX LAKE FD
5242 PARAMONT DR	IRONDALE	35210	TERRY LN / BONNIE BELL LN	IRONDALE FD	IRONDALE_FD	465	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
5242 PARK SIDE CIR	UNINCORPORATED	35244	PARK SIDE LN / LAKE CYRUS CLUB DR & PARK SIDE PASS	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. INDIAN FORD FD | 3. BIRMINGHAM FD | 4. HELENA FD | 5. ROCKY RIDGE FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
5242 PEPPERTREE LN	TRUSSVILLE	35173	SYCAMORE TRL / CYPRESS WAY	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
5242 STEVEN CT	UNINCORPORATED	35117	GARY DR / SHADY GROVE RD	MOUNT OLIVE FD	MOFD_1	421	1. GARDENDALE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. CORNER FD | 5. KIMBERLY FD
5242 STOCKTON PASS	TRUSSVILLE	35173	VERIFY - CROSS STREETS UNAVAILABLE	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
5242 TRIMBLE HILL RD	UNINCORPORATED	35073	PUBLIC ALY / TRIMBLE HILL LN	NO FIRE COVERAGE	COUNTY NO FD	VERIFY - NO BEAT MATCH	1. GRAYSVILLE FD | 2. BROOKSIDE FD | 3. CARDIFF FD | 4. ADAMSVILLE FD | 5. MOUNT OLIVE FD | 6. FORESTDALE FD | 7. BAGLEY FD | 8. BIRMINGHAM FD | 9. WEST JEFFERSON FD | 10. SHADY GROVE FD | 11. GARDENDALE FD | 12. MAYTOWN FD | 13. MINOR FD | 14. FULTONDALE FD | 15. MULGA FD | 16. CORNER FD | 17. SYLVAN SPRINGS FD | 18. PLEASANT GROVE FD | 19. BIRMINGPORT FD | 20. GLENNWOOD FD | 21. MORRIS FD | 22. TARRANT FD | 23. KIMBERLY FD | 24. FAIRFIELD FD | 25. CONCORD FD | 26. WARRIOR FD | 27. CANE CREEK FD | 28. PALMERDALE FD | 29. MIDFIELD FD | 30. HUEYTOWN FD | 31. HOMEWOOD FD | 32. BRIGHTON FD | 33. BESSEMER FD | 34. MOUNTAIN BROOK FD | 35. LIPSCOMB FD | 36. IRONDALE FD | 37. HOOVER FD | 38. ROCKY RIDGE FD | 39. COUNTY LINE FD | 40. TRUSSVILLE FD | 41. WARRIOR RIVER FD | 42. REX LAKE FD | 43. ADGER FD | 44. EASTERN VALLEY FD | 45. MCCALLA FD | 46. MCADORY FD | 47. INDIAN FORD FD | 48. HELENA FD | 49. ARGO FD | 50. LAKEVIEW FD
5243 1ST AVE N	BIRMINGHAM	35212	63RD ST N / 52ND PL N	BIRMINGHAM FD	1203	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
5243 6TH AVE S	BIRMINGHAM	35212	53RD ST S / 54TH ST S	BIRMINGHAM FD	1009	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
5243 BALBOA AVE	CLAY	35126	EDEN CIR & EDEN DR / SPANISH TRCE	CENTER POINT FD	CPFD_7	448	1. BIRMINGHAM FD | 2. TRUSSVILLE FD
5243 BROOKSIDE PASS	HOOVER	35244	LAKE CYRUS BLVD	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. ROCKY RIDGE FD | 3. INDIAN FORD FD | 4. BIRMINGHAM FD | 5. HELENA FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
5243 CROWNE CHASE PKWY	HOOVER	35244	GALLERIA WOODS DR	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. HELENA FD | 4. NORTH SHELBY FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. INDIAN FORD FD | 8. REX LAKE FD
5243 DRESDEN RD	IRONDALE	35210	ABIGALE LN / TERRY LN	IRONDALE FD	IRONDALE_FD	465	1. MOUNTAIN BROOK FD | 2. BIRMINGHAM FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
5243 DREW RUN	TRUSSVILLE	35173	VERIFY - CROSS STREETS UNAVAILABLE	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
5243 HAMMOCK RD	UNINCORPORATED	35062	COUNTY LINE RD & L A DR / CURNELL RD	CORNER FD/BAGLEY (AUTOMATIC AID)	BAGLEY_CORNER AA	423	1. BAGLEY FD
5243 HIGHLAND TRACE CIR	CLAY	35215	HIGHLAND TRACE DR	CENTER POINT FD	CPFD_7	448	1. BIRMINGHAM FD | 2. TRUSSVILLE FD
5243 LAKE CREST CIR	HOOVER	35226	CRYSTAL CIR & LAKE CREST DR / LAKE CREST PKWY	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. HELENA FD | 4. INDIAN FORD FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
5243 MEMORY LN	UNINCORPORATED	35117	BIDDLE CIR / GARY DR	MOUNT OLIVE FD	MOFD_1	421	1. GARDENDALE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. CORNER FD | 5. KIMBERLY FD
5243 MOSSY BROOK CT	BESSEMER	35022	PINECREEK LOOP	BESSEMER FD	BESSEMER_FD	487	1. EASTERN VALLEY FD | 2. MCADORY FD | 3. INDIAN FORD FD | 4. HOOVER FD | 5. BIRMINGHAM FD | 6. MCCALLA FD | 7. HUEYTOWN FD | 8. LIPSCOMB FD | 9. BRIGHTON FD
5243 OLD MILL RUN	TRUSSVILLE	35173	OLD MILL TRL / GADSDEN HWY	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
5243 OLD SPRINGVILLE RD	CLAY	35126	OLD SPRINGVILLE RD / TARPON DR	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	448	1. BIRMINGHAM FD
5243 PARAMONT DR	IRONDALE	35210	TERRY LN / BONNIE BELL LN	IRONDALE FD	IRONDALE_FD	465	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
5243 PARK SIDE CIR	UNINCORPORATED	35244	PARK SIDE LN / LAKE CYRUS CLUB DR & PARK SIDE PASS	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. INDIAN FORD FD | 3. HELENA FD | 4. BIRMINGHAM FD | 5. ROCKY RIDGE FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
5243 PROMENADE DR	TRUSSVILLE	35173	MAGNOLIA HEIGHTS DR	TRUSSVILLE FD (STATION 2)	TRUSS_201	447	1. IRONDALE FD | 2. BIRMINGHAM FD
5243 STERLING GLEN DR	CLAY	35126	STERLING GLEN LN / STERLING GLEN CIR	CENTER POINT FD	CPFD_7	448	1. BIRMINGHAM FD | 2. TRUSSVILLE FD
5243 VINTAGE WAY	UNINCORPORATED	35111	VINTAGE CIR / VINTAGE LN	MCADORY FD	MCADORY_FD_2	486	1. BESSEMER FD
5244 55TH ST SW	BIRMINGHAM	35221	VERIFY - CROSS STREETS UNAVAILABLE	BIRMINGHAM FD	2507	490	1. LIPSCOMB FD | 2. MIDFIELD FD
5244 6TH AVE S	BIRMINGHAM	35212	53RD ST S / 54TH ST S	BIRMINGHAM FD	1009	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
5244 7TH AVE S	BIRMINGHAM	35212	53RD ST S / 54TH ST S	BIRMINGHAM FD	1009	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
5244 7TH CT S	BIRMINGHAM	35212	53RD ST S / 52ND ST S	BIRMINGHAM FD	1009	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
5244 BEACON CIR	IRONDALE	35210	BEACON DR	IRONDALE FD	IRONDALE_FD	465	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
5244 BOB BRILL RD	UNINCORPORATED	35022	STAGECOACH TRL / BLUFF RIDGE RD	MCADORY FD	MCADORY_FD_1	488	1. INDIAN FORD FD | 2. HELENA FD | 3. BESSEMER FD | 4. EASTERN VALLEY FD
5244 CHARLES HAMILTON RD	UNINCORPORATED	35111	MAYFIELD RD / OLD TUSCALOOSA HWY	MCCALLA FD	MCCALLA_FD_2	486	1. BESSEMER FD | 2. MCADORY FD | 3. LAKEVIEW FD
5244 CLAIRMONT AVE	BIRMINGHAM	35222	12TH AVE S & 13TH AVE S / 52ND ST S	BIRMINGHAM FD	1004	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
5244 DRESDEN RD	IRONDALE	35210	TERRY LN / ABIGALE LN	IRONDALE FD	IRONDALE_FD	465	1. MOUNTAIN BROOK FD | 2. BIRMINGHAM FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
5244 DUKE AVE	BIRMINGHAM	35210	LAWRENCE ST / MCCOY ST	BIRMINGHAM FD	2601	447	1. IRONDALE FD
5244 FALLING CREEK LN	UNINCORPORATED	35235	WRIGHT ST	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	444	1. BIRMINGHAM FD
5244 GOLDMAR DR	IRONDALE	35210	TERRY LN / DANTON LN	IRONDALE FD	IRONDALE_FD	465	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
5244 HIGHLAND TRACE CIR	CLAY	35215	HIGHLAND TRACE DR	CENTER POINT FD	CPFD_7	448	1. BIRMINGHAM FD | 2. TRUSSVILLE FD
5244 LAKE CREST CIR	HOOVER	35226	CRYSTAL CIR & LAKE CREST DR / LAKE CREST PKWY	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. HELENA FD | 4. INDIAN FORD FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
5244 MEADOW RIDGE TRL	UNINCORPORATED	35022	VERIFY - CROSS STREETS UNAVAILABLE	EASTERN VALLEY FD	EVFD_1	487	1. MCADORY FD | 2. BESSEMER FD
5244 MIKE DR	CLAY	35126	HICKORY DR / RICK DR	CENTER POINT FD	CPFD_7	448	1. BIRMINGHAM FD | 2. TRUSSVILLE FD
5244 PROMENADE DR	TRUSSVILLE	35173	MAGNOLIA HEIGHTS DR	TRUSSVILLE FD (STATION 2)	TRUSS_201	447	1. IRONDALE FD | 2. BIRMINGHAM FD
5244 SCENIC VIEW DR	IRONDALE	35210	ROSELLE LN / DANTON LN	IRONDALE FD	IRONDALE_FD	465	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
5244 SHADY CREST RD	UNINCORPORATED	35005	BRANDICE CIR / SCENIC DR	SHADY GROVE FD	SGFD_1	415	1. ADAMSVILLE FD | 2. WEST JEFFERSON FD | 3. MAYTOWN FD | 4. SYLVAN SPRINGS FD
5244 SHADY GROVE RD	UNINCORPORATED	35117	GARY DR / SPRINGDALE RD	MOUNT OLIVE FD	MOFD_1	421	1. GARDENDALE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. CORNER FD | 5. KIMBERLY FD
5244 STERLING GLEN DR	CLAY	35126	STERLING GLEN LN / STERLING GLEN CIR	CENTER POINT FD	CPFD_7	448	1. BIRMINGHAM FD | 2. TRUSSVILLE FD
5244 SUMMERSET WAY	UNINCORPORATED	35022	SUMMERSET CV / SUMMERSET BLVD	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
5244 SUTHERLAND RD	UNINCORPORATED	35117	WESTWOOD RD / SPRINGDALE RD	MOUNT OLIVE FD	MOFD_1	421	1. GARDENDALE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. CORNER FD | 5. KIMBERLY FD
5244 VINTAGE WAY	UNINCORPORATED	35111	VINTAGE CIR / VINTAGE LN	MCADORY FD	MCADORY_FD_2	486	1. BESSEMER FD
5244 WARRIOR JASPER RD	UNINCORPORATED	35062	BAGLEY RD / BANKHEAD HWY		BAGLEY/GRAYSVILLE AA	423	1. BAGLEY FD | 2. CORNER FD | 3. GRAYSVILLE FD | 4. ADAMSVILLE FD
5244 YORKSHIRE CIR	CLAY	35126	YORKSHIRE DR / STERLING GLEN LN	CENTER POINT FD	CPFD_7	VERIFY - NO BEAT MATCH	1. TRUSSVILLE FD | 2. BIRMINGHAM FD
5245 1ST AVE N	BIRMINGHAM	35212	63RD ST N / 53RD ST N	BIRMINGHAM FD	1203	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
5245 5TH AVE S	BIRMINGHAM	35212	53RD ST S / PUBLIC ALY	BIRMINGHAM FD	1009	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
5245 BEACON DR	IRONDALE	35210	BEACON CIR / ROSELLE LN	IRONDALE FD	IRONDALE_FD	465	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
5245 BOB BRILL RD	UNINCORPORATED	35022	STAGECOACH TRL / BLUFF RIDGE RD	MCADORY FD	MCADORY_FD_1	488	1. INDIAN FORD FD | 2. HELENA FD | 3. BESSEMER FD | 4. EASTERN VALLEY FD
5245 BRIARWOOD CIR	PINSON	35126	DEWEY HEIGHTS RD / BRIARWOOD DR	PALMERDALE FD (STATION 2)	PFD_1	445	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
5245 CORNELL DR	IRONDALE	35210	TERRY LN / ABIGALE LN	IRONDALE FD	IRONDALE_FD	465	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
5245 COTTAGE CIR	HOOVER	35226	COTTAGE LN / ROSS BRIDGE PKWY	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. ROCKY RIDGE FD | 3. INDIAN FORD FD | 4. BIRMINGHAM FD | 5. HELENA FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
5245 CREEKSIDE LOOP	HOOVER	35244	CREEKSIDE PL / CREEKSIDE LN	HOOVER FD	HOOVER_FD	487	1. BESSEMER FD | 2. HELENA FD | 3. INDIAN FORD FD | 4. ROCKY RIDGE FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. NORTH SHELBY FD | 8. REX LAKE FD
5245 CROWNE CHASE PKWY	HOOVER	35244	GALLERIA WOODS DR	HOOVER FD	HOOVER_FD	487	1. ROCKY RIDGE FD | 2. BESSEMER FD | 3. HELENA FD | 4. NORTH SHELBY FD | 5. BIRMINGHAM FD | 6. HOMEWOOD FD | 7. INDIAN FORD FD | 8. REX LAKE FD
5245 DOGWOOD TRL	UNINCORPORATED	35005	SUNDAY DR / UNION GROVE RD	SHADY GROVE FD	SGFD_1	415	1. ADAMSVILLE FD | 2. MAYTOWN FD | 3. WEST JEFFERSON FD | 4. SYLVAN SPRINGS FD
5245 DRESDEN RD	IRONDALE	35210	TERRY LN / ABIGALE LN	IRONDALE FD	IRONDALE_FD	465	1. MOUNTAIN BROOK FD | 2. BIRMINGHAM FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
5245 DUG HOLLOW RD	PINSON	35126	MCDUFFIE RD / MURPHREE CIR	CENTER POINT FD	CPFD_3	443	1. PALMERDALE FD | 2. BIRMINGHAM FD | 3. GLENNWOOD FD | 4. FULTONDALE FD
5245 EDGEWOOD RD	ADAMSVILLE	35005	UNION GROVE RD / CHORD LN	ADAMSVILLE FD	ADAMSVILLE_FD	415	1. SHADY GROVE FD | 2. MAYTOWN FD | 3. WEST JEFFERSON FD | 4. GRAYSVILLE FD | 5. MINOR FD | 6. MULGA FD | 7. FORESTDALE FD | 8. BIRMINGHAM FD | 9. BROOKSIDE FD
5245 FALLING CREEK LN	UNINCORPORATED	35235	WRIGHT ST	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	444	1. BIRMINGHAM FD
5245 GOLDMAR DR	IRONDALE	35210	TERRY LN / DANTON LN	IRONDALE FD	IRONDALE_FD	465	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
5245 LEWISBURG RD	BIRMINGHAM	35207	30TH WAY N & 53RD CT N / PUBLIC ALY	BIRMINGHAM FD	1303	417	1. FULTONDALE FD | 2. NORTH SMITHFIELD DEPARTMENT FD
5245 MEADOW RIDGE TRL	UNINCORPORATED	35022	VERIFY - CROSS STREETS UNAVAILABLE	EASTERN VALLEY FD	EVFD_1	487	1. MCADORY FD | 2. BESSEMER FD
5245 MIKE DR	UNINCORPORATED	35126	HICKORY DR / RICK DR	CENTER POINT FD	CPFD_7	443	1. BIRMINGHAM FD | 2. TRUSSVILLE FD
5245 MOUNTAIN RIDGE PKWY	BIRMINGHAM	35222	13TH AVE S	BIRMINGHAM FD	2602	465	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
5245 MOUNTAIN VALLEY RD	UNINCORPORATED	35023	CREST OVAL MOUNTAIN RD	NO FIRE COVERAGE	COUNTY NO FD	489	1. HUEYTOWN FD | 2. BESSEMER FD | 3. CONCORD FD | 4. MCCALLA FD | 5. EASTERN VALLEY FD | 6. ADGER FD | 7. PLEASANT GROVE FD | 8. BRIGHTON FD | 9. BIRMINGHAM FD | 10. LIPSCOMB FD | 11. MCADORY FD | 12. MIDFIELD FD | 13. FAIRFIELD FD | 14. SYLVAN SPRINGS FD | 15. HOOVER FD | 16. BIRMINGPORT FD | 17. LAKEVIEW FD | 18. MINOR FD | 19. INDIAN FORD FD | 20. MAYTOWN FD | 21. HELENA FD | 22. MULGA FD | 23. ADAMSVILLE FD | 24. HOMEWOOD FD | 25. ROCKY RIDGE FD | 26. FORESTDALE FD | 27. SHADY GROVE FD | 28. WARRIOR RIVER FD | 29. WEST JEFFERSON FD | 30. GRAYSVILLE FD | 31. MOUNTAIN BROOK FD | 32. BROOKSIDE FD | 33. FULTONDALE FD | 34. TARRANT FD | 35. CARDIFF FD | 36. MOUNT OLIVE FD | 37. GARDENDALE FD | 38. REX LAKE FD | 39. IRONDALE FD | 40. BAGLEY FD | 41. GLENNWOOD FD | 42. CORNER FD | 43. TRUSSVILLE FD | 44. MORRIS FD | 45. PALMERDALE FD | 46. KIMBERLY FD | 47. WARRIOR FD | 48. CANE CREEK FD | 49. COUNTY LINE FD | 50. ARGO FD
5245 OLD SPRINGVILLE RD	CLAY	35126	OLD SPRINGVILLE RD / TARPON DR	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD
5245 PEPPERTREE LN	TRUSSVILLE	35173	SYCAMORE TRL / CYPRESS WAY	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
5245 ROSEMARY RD	UNINCORPORATED	35117	PINECREST DR / WOODDALE DR	MOUNT OLIVE FD	MOFD_1	421	1. BROOKSIDE FD | 2. GARDENDALE FD | 3. FORESTDALE FD | 4. CORNER FD | 5. KIMBERLY FD
5245 SAMONS RD	UNINCORPORATED	35062	FLAT TOP RD	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	1. ADAMSVILLE FD | 2. BIRMINGHAM FD | 3. BAGLEY FD | 4. GRAYSVILLE FD | 5. SHADY GROVE FD | 6. BIRMINGPORT FD
5245 SCENIC VIEW DR	IRONDALE	35210	ROSELLE LN / DANTON LN	IRONDALE FD	IRONDALE_FD	465	1. BIRMINGHAM FD | 2. MOUNTAIN BROOK FD | 3. REX LAKE FD | 4. TRUSSVILLE FD
5245 SICARD HOLLOW RD	UNINCORPORATED	35242	TIDWELL CIR / VESTLAKE RIDGE DR	REX LAKE FD (SHELBY COUNTY)	REX_LAKE_FD	465	1. BIRMINGHAM FD | 2. IRONDALE FD | 3. HOOVER FD
5245 STOCKTON PASS	TRUSSVILLE	35173	VERIFY - CROSS STREETS UNAVAILABLE	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
5245 SUMMERSET WAY	UNINCORPORATED	35022	SUMMERSET CV / SUMMERSET BLVD	EASTERN VALLEY FD	EVFD_1	487	1. BESSEMER FD | 2. MCADORY FD
5245 SUTHERLAND RD	UNINCORPORATED	35117	WESTWOOD RD / SPRINGDALE RD	MOUNT OLIVE FD	MOFD_1	421	1. GARDENDALE FD | 2. BROOKSIDE FD | 3. FORESTDALE FD | 4. CORNER FD | 5. KIMBERLY FD
5245 WHIPPOORWILL RD	IRONDALE	35210	HIGHWAY 78 E	IRONDALE FD	IRONDALE_FD	465	1. BIRMINGHAM FD | 2. REX LAKE FD | 3. TRUSSVILLE FD | 4. MOUNTAIN BROOK FD
5246 BRIARWOOD CIR	PINSON	35126	BRIARWOOD DR / DEWEY HEIGHTS RD	PALMERDALE FD (STATION 2)	PFD_1	445	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
