7450 DENMARK AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. BIRMINGHAM FD | 2. PLEASANT GROVE FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7450 DOLLAR RD	LEEDS	35173	GRAND OAK TRL / GASLINE RD	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. TRUSSVILLE FD | 2. IRONDALE FD | 3. BIRMINGHAM FD | 4. REX LAKE FD
7450 FAUCETT CUT OFF RD	UNINCORPORATED	35126	MOUNTAIN LAUREL TRCE / OVERBROOK CIR	PALMERDALE FD (STATION 2)	PFD_1	443	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
7450 GRISTMILL CIR	LAKE VIEW	35111	GRISTMILL DR	MCCALLA FD	MCCALLA_FD_2	486	1. MCADORY FD | 2. LAKEVIEW FD | 3. BESSEMER FD
7450 HIGHLAND DR	UNINCORPORATED	35173	CAVERN RD / BREWSTER CIR	CENTER POINT FD	CPFD_6	443	1. PALMERDALE FD | 2. TRUSSVILLE FD
7450 LOWETOWN RD	UNINCORPORATED	35111	MAUL DR / SPRINGER RD	MCCALLA FD	MCCALLA_FD_1	489	1. LAKEVIEW FD | 2. BESSEMER FD | 3. MCADORY FD
7450 MISSISSIPPI AVE	LEEDS	35094	ALBANY ST & PRIVATE DR / MOBILE ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. REX LAKE FD | 2. TRUSSVILLE FD | 3. IRONDALE FD | 4. BIRMINGHAM FD
7450 MORRIS LN	UNINCORPORATED	35111	KEITH DR / ABERNATHY DR	MCADORY FD	MCADORY_FD_2	486	1. BESSEMER FD
7450 MOUNTAIN VIEW LN	LEEDS	35094	FOSTER RD / MCNABB RD	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	465	1. BIRMINGHAM FD | 2. REX LAKE FD | 3. IRONDALE FD | 4. TRUSSVILLE FD
7450 NARROWS CUT OFF RD	UNINCORPORATED	35116	DEWEY GOODWIN RD / NARROWS RD	PALMERDALE FD (STATION 2)	PFD_2	435	1. GLENNWOOD FD | 2. KIMBERLY FD
7450 NARROWS LANDFILL RD	UNINCORPORATED	35126	NARROWS RD	PALMERDALE FD (STATION 2)	PFD_2	437	1. GLENNWOOD FD | 2. KIMBERLY FD
7450 OLD OVERTON CLUB DR	VESTAVIA HILLS	35242	VERIFY - CROSS STREETS UNAVAILABLE	VESTAVIA FD	VESTAVIA_FD	465	1. BIRMINGHAM FD | 2. REX LAKE FD | 3. IRONDALE FD | 4. MOUNTAIN BROOK FD | 5. ROCKY RIDGE FD | 6. HOOVER FD | 7. HOMEWOOD FD
7450 PARKWAY DR	LEEDS	35094	FAYE ST / ROOSEVELT DR	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. TRUSSVILLE FD | 4. IRONDALE FD
7450 PARSONS RD	UNINCORPORATED	35118	SHORT CREEK RD / PARSONS LOOP RD	UNINCORPORATED FD	BIRMINGPORT_FD_1	419	1. BIRMINGPORT FD | 2. BIRMINGHAM FD | 3. WEST JEFFERSON FD | 4. SYLVAN SPRINGS FD | 5. CONCORD FD | 6. WARRIOR RIVER FD
7450 RIVER DR	LEEDS	35094	OLD MARKEETA RD / DAWSON ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. TRUSSVILLE FD | 2. IRONDALE FD | 3. REX LAKE FD | 4. BIRMINGHAM FD
7450 ROPER TUNNEL RD	TRUSSVILLE	35173	FREEMAN ST / FOREST TRCE	TRUSSVILLE FD (STATION 2)	TRUSS_201	444	1. IRONDALE FD | 2. BIRMINGHAM FD
7450 SHALLOW CREEK CIR	TRUSSVILLE	35173	CAMP COLEMAN RD	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
7450 SPRINGER RD	UNINCORPORATED	35111	RUTLEDGE DR / LOWETOWN RD	MCCALLA FD	MCCALLA_FD_1 | MCCALLA_FD_2	489	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
7450 WEEMS RD	UNINCORPORATED	35126	BROOKE LN / HINES LN & WEEMS LN	CENTER POINT FD	CPFD_6	443	1. PALMERDALE FD | 2. TRUSSVILLE FD
7451 5TH AVE N	BIRMINGHAM	35206	PUBLIC ALY / 43RD AVE N & 75TH ST N	BIRMINGHAM FD	1908	441	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
7451 BELLA ROSA CV	LEEDS	35094	VERIFY - CROSS STREETS UNAVAILABLE	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	VERIFY - NO BEAT MATCH	1. REX LAKE FD | 2. TRUSSVILLE FD | 3. IRONDALE FD | 4. BIRMINGHAM FD
7451 CHURCH ST	UNINCORPORATED	35071	MARY BUCKELEW PKWY / STOUTS RD	MOUNT OLIVE FD	MOFD_1	421	1. GARDENDALE FD | 2. CORNER FD | 3. KIMBERLY FD | 4. BROOKSIDE FD | 5. FORESTDALE FD
7451 MARTIN RD	UNINCORPORATED	35006	JOHNS RD / BOSTON RD	ADGER FD	AFD	489	1. HUEYTOWN FD
7451 MILLER DR	UNINCORPORATED	35023	STEVE CROWDER RD	CONCORD FD	CFD_1	489	1. BIRMINGHAM FD | 2. HUEYTOWN FD | 3. BIRMINGPORT FD | 4. WARRIOR RIVER FD
7451 MISSISSIPPI AVE	LEEDS	35094	MOBILE ST / ALBANY ST & PRIVATE DR	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. REX LAKE FD | 2. TRUSSVILLE FD | 3. BIRMINGHAM FD | 4. IRONDALE FD
7451 NARROWS LANDFILL RD	UNINCORPORATED	35126	NARROWS RD	PALMERDALE FD (STATION 2)	PFD_2	437	1. GLENNWOOD FD | 2. KIMBERLY FD
7451 OLD MILL BR	UNINCORPORATED	35126	VERIFY - CROSS STREETS UNAVAILABLE	CENTER POINT FD	CPFD_6	444	1. TRUSSVILLE FD | 2. PALMERDALE FD
7451 PERRY LN	UNINCORPORATED	35126	VERIFY - CROSS STREETS UNAVAILABLE	CENTER POINT FD	CPFD_12	443	1. PALMERDALE FD
7451 SHALLOW CREEK CIR	TRUSSVILLE	35173	CAMP COLEMAN RD	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
7452 15TH STREET RD	UNINCORPORATED	35023	VALLEY RD / WHITE DR	CONCORD FD	CFD_1	489	1. HUEYTOWN FD | 2. BIRMINGHAM FD | 3. BIRMINGPORT FD | 4. WARRIOR RIVER FD
7452 ARABIA AVE	UNINCORPORATED	35224	COLSTON ST / NELLIE ANDERSON ST	MINOR FD	MINOR_FD_1	492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7452 BELGIUM AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7452 BELLA ROSA CV	LEEDS	35094	VERIFY - CROSS STREETS UNAVAILABLE	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	VERIFY - NO BEAT MATCH	1. REX LAKE FD | 2. TRUSSVILLE FD | 3. IRONDALE FD | 4. BIRMINGHAM FD
7452 OLD MILL BR	UNINCORPORATED	35126	VERIFY - CROSS STREETS UNAVAILABLE	CENTER POINT FD	CPFD_6	444	1. TRUSSVILLE FD | 2. PALMERDALE FD
7452 PLANTATION RD	PINSON	35126	LAMPLIGHTER DR / CARRIAGE DR & TERRY HEIGHTS RD	PALMERDALE FD (STATION 2)	PFD_1	445	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
7452 TURNBERRY DR	GARDENDALE	35071	TURNBERRY CIR / TURNBERRY PKWY	GARDENDALE FD	GARDENDALE_FD	435	1. MORRIS FD | 2. MOUNT OLIVE FD | 3. GLENNWOOD FD | 4. FULTONDALE FD | 5. BROOKSIDE FD | 6. FORESTDALE FD
7453 ARABIA AVE	UNINCORPORATED	35224	COLSTON ST / NELLIE ANDERSON ST	MINOR FD	MINOR_FD_1	492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7453 BANKHEAD HWY	UNINCORPORATED	35062	SAYRE SPEEDWAY RD / RIVER RD		BAGLEY/GRAYSVILLE AA	423	1. BAGLEY FD | 2. GRAYSVILLE FD | 3. CORNER FD | 4. ADAMSVILLE FD
7453 BELGIUM AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7453 CANADA AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7453 CRESVIEW LN	UNINCORPORATED	35062	CRESVIEW WAY / CRESVIEW PL	BAGLEY FD	BAGLEY_FD_1	419	1. GRAYSVILLE FD | 2. WEST JEFFERSON FD
7453 DENMARK AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. BIRMINGHAM FD | 2. PLEASANT GROVE FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7453 ELLIOTT LN	LEEDS	35094	DUNNAVANT RD / STONEYBROOK LN	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. TRUSSVILLE FD
7453 GRISTMILL CIR	LAKE VIEW	35111	GRISTMILL DR	MCCALLA FD	MCCALLA_FD_2	486	1. MCADORY FD | 2. LAKEVIEW FD | 3. BESSEMER FD
7453 HIGHWAY 79	UNINCORPORATED	35126	VERIFY - CROSS STREETS UNAVAILABLE	PALMERDALE FD (STATION 2)	PFD_2	443	1. GLENNWOOD FD | 2. KIMBERLY FD
7453 HITCHING POST DR	PINSON	35126	LAMPLIGHTER DR / HITCHING POST TRL	PALMERDALE FD (STATION 2)	PFD_1	445	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
7453 MARTIN RD	UNINCORPORATED	35006	JOHNS RD / BOSTON RD	ADGER FD	AFD	VERIFY - NO BEAT MATCH	1. HUEYTOWN FD
7453 MOUNTAIN VIEW LN	LEEDS	35094	FOSTER RD / MCNABB RD	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	465	1. BIRMINGHAM FD | 2. REX LAKE FD | 3. IRONDALE FD | 4. TRUSSVILLE FD
7453 ROOSEVELT DR	LEEDS	35094	ROBERT E LEE ST / PRESIDENT ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. TRUSSVILLE FD
7453 SPRINGER RD	UNINCORPORATED	35111	RUTLEDGE DR / LOWETOWN RD	MCCALLA FD	MCCALLA_FD_1 | MCCALLA_FD_2	489	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
7453 TURNBERRY DR	GARDENDALE	35071	TURNBERRY CIR / TURNBERRY PKWY	GARDENDALE FD	GARDENDALE_FD	435	1. MORRIS FD | 2. MOUNT OLIVE FD | 3. GLENNWOOD FD | 4. FULTONDALE FD | 5. BROOKSIDE FD | 6. FORESTDALE FD
7453 WEEMS RD	CLAY	35126	BROOKE LN / HINES LN & WEEMS LN	CENTER POINT FD	CPFD_6	448	1. PALMERDALE FD | 2. TRUSSVILLE FD
7454 CANADA AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. BIRMINGHAM FD | 2. PLEASANT GROVE FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7454 CRESVIEW LN	UNINCORPORATED	35062	CRESVIEW WAY / CRESVIEW PL	BAGLEY FD	BAGLEY_FD_1	419	1. GRAYSVILLE FD | 2. WEST JEFFERSON FD
7454 DOLLAR RD	LEEDS	35173	GRAND OAK TRL / GASLINE RD	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. TRUSSVILLE FD | 2. IRONDALE FD | 3. BIRMINGHAM FD | 4. REX LAKE FD
7454 FRISCO AVE	LEEDS	35094	FRISCO CT / VIVIAN ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. TRUSSVILLE FD | 4. IRONDALE FD
7454 GRISTMILL CIR	LAKE VIEW	35111	GRISTMILL DR	MCCALLA FD	MCCALLA_FD_2	486	1. MCADORY FD | 2. LAKEVIEW FD | 3. BESSEMER FD
7454 HITCHING POST DR	PINSON	35126	LAMPLIGHTER DR / HITCHING POST TRL	PALMERDALE FD (STATION 2)	PFD_1	445	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
7454 MORRIS LN	UNINCORPORATED	35111	KEITH DR / ABERNATHY DR	MCADORY FD	MCADORY_FD_2	486	1. BESSEMER FD
7454 NARROWS RD	UNINCORPORATED	35126	MCCOMBS MILL RD / NARROWS CUT OFF RD	PALMERDALE FD (STATION 2)	PFD_2	435	1. GLENNWOOD FD | 2. KIMBERLY FD
7454 RIVER DR	LEEDS	35094	OLD MARKEETA RD / DAWSON ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	VERIFY - NO BEAT MATCH	1. TRUSSVILLE FD | 2. IRONDALE FD | 3. REX LAKE FD | 4. BIRMINGHAM FD
7454 ROOSEVELT DR	LEEDS	35094	ROBERT E LEE ST / PRESIDENT ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. TRUSSVILLE FD
7454 SAM THOMAS RD	UNINCORPORATED	35116	GLENNWOOD RD	GLENWOOD FD	GLENWOOD FIRE 1	435	1. GLENNWOOD FD | 2. MORRIS FD | 3. GARDENDALE FD | 4. PALMERDALE FD
7455 15TH STREET RD	UNINCORPORATED	35023	VALLEY RD / WHITE DR	CONCORD FD	CFD_1	489	1. HUEYTOWN FD | 2. BIRMINGHAM FD | 3. BIRMINGPORT FD | 4. WARRIOR RIVER FD
7455 LOWETOWN RD	UNINCORPORATED	35111	MAUL DR / SPRINGER RD	MCCALLA FD	MCCALLA_FD_1 | MCCALLA_FD_2	489	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
7455 MARTIN RD	UNINCORPORATED	35006	JOHNS RD / BOSTON RD	ADGER FD	AFD	489	1. HUEYTOWN FD
7455 MILLER DR	UNINCORPORATED	35023	STEVE CROWDER RD	CONCORD FD	CFD_1	VERIFY - NO BEAT MATCH	1. BIRMINGHAM FD | 2. HUEYTOWN FD | 3. BIRMINGPORT FD | 4. WARRIOR RIVER FD
7455 MISSISSIPPI AVE	LEEDS	35094	ALBANY ST & PRIVATE DR / MOBILE ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. REX LAKE FD | 2. TRUSSVILLE FD | 3. IRONDALE FD | 4. BIRMINGHAM FD
7455 MORRIS LN	UNINCORPORATED	35111	KEITH DR / ABERNATHY DR	MCADORY FD	MCADORY_FD_2	486	1. BESSEMER FD
7455 ROPER TUNNEL RD	TRUSSVILLE	35173	FOREST TRCE / FREEMAN ST	TRUSSVILLE FD (STATION 2)	TRUSS_201	444	1. IRONDALE FD | 2. BIRMINGHAM FD
7456 ARABIA AVE	UNINCORPORATED	35224	COLSTON ST / NELLIE ANDERSON ST	MINOR FD	MINOR_FD_1	492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7456 BELGIUM AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7456 BELLA ROSA CV	LEEDS	35094	VERIFY - CROSS STREETS UNAVAILABLE	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	VERIFY - NO BEAT MATCH	1. REX LAKE FD | 2. TRUSSVILLE FD | 3. IRONDALE FD | 4. BIRMINGHAM FD
7456 DOLLAR RD	LEEDS	35173	GRAND OAK TRL / GASLINE RD	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. TRUSSVILLE FD | 2. IRONDALE FD | 3. BIRMINGHAM FD | 4. REX LAKE FD
7456 FRANKLIN DR	UNINCORPORATED	35023	HILL VIEW DR / DATES CIR	CONCORD FD	CFD_1	498	1. BIRMINGHAM FD | 2. BIRMINGPORT FD | 3. HUEYTOWN FD | 4. WARRIOR RIVER FD
7456 MORRIS LN	UNINCORPORATED	35111	KEITH DR / ABERNATHY DR	MCADORY FD	MCADORY_FD_2	VERIFY - NO BEAT MATCH	1. BESSEMER FD
7456 OLD DIXIANA RD	UNINCORPORATED	35126	VERIFY - CROSS STREETS UNAVAILABLE	CENTER POINT FD/PALMERDALE FD (AUTOMATIC AID)	CPFD_13 PALMERDALE	437	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
7456 OLD OVERTON CLUB DR	VESTAVIA HILLS	35242	VERIFY - CROSS STREETS UNAVAILABLE	VESTAVIA FD	VESTAVIA_FD	465	1. BIRMINGHAM FD | 2. REX LAKE FD | 3. IRONDALE FD | 4. MOUNTAIN BROOK FD | 5. ROCKY RIDGE FD | 6. HOOVER FD | 7. HOMEWOOD FD
7456 PARKWAY DR	LEEDS	35094	FAYE ST / ELOISE ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. TRUSSVILLE FD | 4. IRONDALE FD
7456 PARSONS RD	UNINCORPORATED	35118	SHORT CREEK RD / PARSONS LOOP RD	UNINCORPORATED FD	BIRMINGPORT_FD_1	419	1. BIRMINGPORT FD | 2. BIRMINGHAM FD | 3. WEST JEFFERSON FD | 4. SYLVAN SPRINGS FD | 5. CONCORD FD | 6. WARRIOR RIVER FD
7456 PLANTATION RD	PINSON	35126	LAMPLIGHTER DR / CARRIAGE DR & TERRY HEIGHTS RD	PALMERDALE FD (STATION 2)	PFD_1	445	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
7456 ROPER RD	TRUSSVILLE	35173	PUBLIC ALY / EAST ST & FLOYD BRADFORD CUTOF RD	TRUSSVILLE FD (STATION 2)	TRUSS_201	VERIFY - NO BEAT MATCH	1. IRONDALE FD | 2. BIRMINGHAM FD
7456 TURNBERRY DR	GARDENDALE	35071	TURNBERRY CIR / TURNBERRY PKWY	GARDENDALE FD	GARDENDALE_FD	435	1. MORRIS FD | 2. MOUNT OLIVE FD | 3. GLENNWOOD FD | 4. FULTONDALE FD | 5. BROOKSIDE FD | 6. FORESTDALE FD
7457 ARABIA AVE	UNINCORPORATED	35224	COLSTON ST / NELLIE ANDERSON ST	MINOR FD	MINOR_FD_1	492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7457 BANKHEAD HWY	UNINCORPORATED	35062	SAYRE SPEEDWAY RD / RIVER RD		BAGLEY/GRAYSVILLE AA	423	1. BAGLEY FD | 2. GRAYSVILLE FD | 3. CORNER FD | 4. ADAMSVILLE FD
7457 CANADA AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7457 DENMARK AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. BIRMINGHAM FD | 2. PLEASANT GROVE FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7457 HITCHING POST DR	PINSON	35126	LAMPLIGHTER DR / HITCHING POST TRL	PALMERDALE FD (STATION 2)	PFD_1	445	NONE - NO OUTSIDE FIRE JURISDICTION TOUCHES THIS RESPONSE QUAD
7457 KINGS MOUNTAIN RD	VESTAVIA HILLS	35242	KINGS MOUNTAIN CIR / KINGS MOUNTAIN RIDGE WAY	VESTAVIA FD	VESTAVIA_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. MOUNTAIN BROOK FD | 5. ROCKY RIDGE FD | 6. HOOVER FD | 7. HOMEWOOD FD
7457 MARTIN RD	UNINCORPORATED	35006	JOHNS RD / BOSTON RD	ADGER FD	AFD	489	1. HUEYTOWN FD
7457 MORRIS LN	UNINCORPORATED	35111	KEITH DR / ABERNATHY DR	MCADORY FD	MCADORY_FD_2	486	1. BESSEMER FD
7457 MOUNTAIN VIEW LN	LEEDS	35094	FOSTER RD / MCNABB RD	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	465	1. BIRMINGHAM FD | 2. REX LAKE FD | 3. IRONDALE FD | 4. TRUSSVILLE FD
7457 NARROWS CUT OFF RD	UNINCORPORATED	35116	DEWEY GOODWIN RD / NARROWS RD	PALMERDALE FD (STATION 2)	PFD_2	435	1. GLENNWOOD FD | 2. KIMBERLY FD
7457 PARKWAY DR	LEEDS	35094	FAYE ST / ELOISE ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. TRUSSVILLE FD | 4. IRONDALE FD
7457 ROOSEVELT DR	LEEDS	35094	PRESIDENT ST / ROBERT E LEE ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. IRONDALE FD | 4. TRUSSVILLE FD
7457 SHALLOW CREEK CIR	TRUSSVILLE	35173	CAMP COLEMAN RD	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	1. ARGO FD
7458 ASHLAND LN	VESTAVIA HILLS	35242	WAKEFIELD RD / FOUNDERS DR	VESTAVIA FD	VESTAVIA_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. ROCKY RIDGE FD | 4. MOUNTAIN BROOK FD | 5. IRONDALE FD | 6. HOOVER FD | 7. HOMEWOOD FD
7458 BABY DOE RD	UNINCORPORATED	35444	QUAIL RUN LN	NO FIRE COVERAGE	COUNTY NO FD	489	1. LAKEVIEW FD | 2. MCCALLA FD | 3. ADGER FD | 4. BESSEMER FD | 5. MCADORY FD | 6. HUEYTOWN FD | 7. CONCORD FD | 8. INDIAN FORD FD | 9. EASTERN VALLEY FD | 10. HELENA FD | 11. WARRIOR RIVER FD | 12. HOOVER FD | 13. BIRMINGPORT FD | 14. BRIGHTON FD | 15. BIRMINGHAM FD | 16. PLEASANT GROVE FD | 17. LIPSCOMB FD | 18. SYLVAN SPRINGS FD | 19. MIDFIELD FD | 20. FAIRFIELD FD | 21. MAYTOWN FD | 22. ROCKY RIDGE FD | 23. MINOR FD | 24. HOMEWOOD FD | 25. MULGA FD | 26. ADAMSVILLE FD | 27. SHADY GROVE FD | 28. WEST JEFFERSON FD | 29. FORESTDALE FD | 30. GRAYSVILLE FD | 31. MOUNTAIN BROOK FD | 32. BROOKSIDE FD | 33. FULTONDALE FD | 34. CARDIFF FD | 35. REX LAKE FD | 36. TARRANT FD | 37. BAGLEY FD | 38. MOUNT OLIVE FD | 39. GARDENDALE FD | 40. IRONDALE FD | 41. CORNER FD | 42. GLENNWOOD FD | 43. TRUSSVILLE FD | 44. MORRIS FD | 45. PALMERDALE FD | 46. KIMBERLY FD | 47. WARRIOR FD | 48. CANE CREEK FD | 49. COUNTY LINE FD | 50. ARGO FD
7458 CANADA AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. BIRMINGHAM FD | 2. PLEASANT GROVE FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7458 CRESVIEW LN	UNINCORPORATED	35062	CRESVIEW WAY / CRESVIEW PL	BAGLEY FD	BAGLEY_FD_1	419	1. GRAYSVILLE FD | 2. WEST JEFFERSON FD
7458 DENMARK AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. BIRMINGHAM FD | 2. PLEASANT GROVE FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7458 ENGLAND AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. BIRMINGHAM FD | 2. MULGA FD | 3. PLEASANT GROVE FD | 4. ADAMSVILLE FD | 5. MAYTOWN FD
7458 HIGHLAND DR	UNINCORPORATED	35173	CAVERN RD / BREWSTER CIR	CENTER POINT FD	CPFD_6	443	1. PALMERDALE FD | 2. TRUSSVILLE FD
7458 MCCOMBS MILL RD	UNINCORPORATED	35126	NARROWS RD / RABBIT RUN	PALMERDALE FD (STATION 2)	PFD_2	437	1. GLENNWOOD FD | 2. KIMBERLY FD
7458 MORRIS LN	UNINCORPORATED	35111	KEITH DR / ABERNATHY DR	MCADORY FD	MCADORY_FD_2	486	1. BESSEMER FD
7458 NARROWS RD	UNINCORPORATED	35126	MCCOMBS MILL RD / NARROWS CUT OFF RD	PALMERDALE FD (STATION 2)	PFD_2	435	1. GLENNWOOD FD | 2. KIMBERLY FD
7458 RIVER DR	LEEDS	35094	OLD MARKEETA RD / DAWSON ST	LEEDS FD (BLOUNT COUNTY)	LEEDS_FD	447	1. TRUSSVILLE FD | 2. IRONDALE FD | 3. REX LAKE FD | 4. BIRMINGHAM FD
7458 SILVER LAKES DR	HELENA	35022	OAKLEAF CIR / ASPEN LAKE RD	HELENA FD (SHELBY COUNTY)	HELENA_FD	488	1. INDIAN FORD FD | 2. HOOVER FD | 3. BESSEMER FD | 4. MCADORY FD
7459 15TH STREET RD	UNINCORPORATED	35023	VALLEY RD / WHITE DR	CONCORD FD	CFD_1	489	1. HUEYTOWN FD | 2. BIRMINGHAM FD | 3. BIRMINGPORT FD | 4. WARRIOR RIVER FD
7459 ASHLAND LN	VESTAVIA HILLS	35242	WAKEFIELD RD / FOUNDERS DR	VESTAVIA FD	VESTAVIA_FD	465	1. REX LAKE FD | 2. BIRMINGHAM FD | 3. ROCKY RIDGE FD | 4. IRONDALE FD | 5. MOUNTAIN BROOK FD | 6. HOOVER FD | 7. HOMEWOOD FD
7459 BANKHEAD HWY	UNINCORPORATED	35062	RIVER RD / SAYRE SPEEDWAY RD		BAGLEY/GRAYSVILLE AA	423	1. BAGLEY FD | 2. GRAYSVILLE FD | 3. CORNER FD | 4. ADAMSVILLE FD
7459 BELGIUM AVE	UNINCORPORATED	35224	COLSTON ST / BROOKLYN ST	MINOR FD	MINOR_FD_1	492	1. PLEASANT GROVE FD | 2. BIRMINGHAM FD | 3. MULGA FD | 4. MAYTOWN FD | 5. ADAMSVILLE FD
7459 CRESVIEW LN	UNINCORPORATED	35062	CRESVIEW WAY / CRESVIEW PL	BAGLEY FD	BAGLEY_FD_1	419	1. GRAYSVILLE FD | 2. WEST JEFFERSON FD
