4941 10TH CT S	BIRMINGHAM	35222	BIRMINGHAM FD	1004	465	MOUNTAIN BROOK FD | IRONDALE FD | TARRANT FD | HOMEWOOD FD
4941 15TH STREET RD	HUEYTOWN	35023	HUEYTOWN FD	HUEYTOWN_FD	489	CONCORD FD | ADGER FD | BESSEMER FD | PLEASANT GROVE FD
4941 43RD WAY N	BIRMINGHAM	35217	BIRMINGHAM FD	2302	441	TARRANT FD | FULTONDALE FD | CENTER POINT FD | NORTH SMITHFIELD FD
4941 7TH AVE	BIRMINGHAM	35224	BIRMINGHAM FD	1701	415	MINOR FD | PLEASANT GROVE FD | ADAMSVILLE FD | FAIRFIELD FD
4941 8TH TER S	BIRMINGHAM	35222	BIRMINGHAM FD	1003	465	MOUNTAIN BROOK FD | IRONDALE FD | TARRANT FD | HOMEWOOD FD
4941 AVENUE R	BIRMINGHAM	35208	BIRMINGHAM FD	2405	469	FAIRFIELD FD | MIDFIELD FD | HOMEWOOD FD | MINOR FD
4941 BESSEMER JOHNS RD	UNINCORPORATED	35023	HUEYTOWN FD	HUEYTOWN_FD	489	BESSEMER FD | EASTERN VALLEY FD | MCCALLA FD | CONCORD FD
4941 BRITTAIN ST	BIRMINGHAM	35217	BIRMINGHAM FD	2302	441	TARRANT FD | FULTONDALE FD | CENTER POINT FD | NORTH SMITHFIELD FD
4941 BRYSON RD	UNINCORPORATED	35062	CORNER FD/BAGLEY (AUTOMATIC AID)	BAGLEY_CORNER AA	423	GRAYSVILLE FD | WEST JEFFERSON FD | ADAMSVILLE FD | MT. OLIVE FD
4941 CHEEK RD	BIRMINGHAM	35207	BIRMINGHAM FD	1303	435	FULTONDALE FD | NORTH SMITHFIELD FD | TARRANT FD | CENTER POINT FD
4941 CIVIC LN	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	EASTERN VALLEY FD | MCCALLA FD | MCADORY FD | HUEYTOWN FD
4941 COLD HARBOR DR	MOUNTIAN BROOK	35223	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	465	IRONDALE FD | REX LAKE FD | VESTAVIA HILLS FD | BIRMINGHAM FD
4941 COURT R	BIRMINGHAM	35208	BIRMINGHAM FD	2405	469	FAIRFIELD FD | MIDFIELD FD | HOMEWOOD FD | MINOR FD
4941 CRYSTAL CIR	HOOVER	35226	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | BIRMINGHAM FD
4941 FLETCHER RD	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	486	BESSEMER FD | MCCALLA FD | HELENA FD | INDIAN FORD FD
4941 FULMAR DR	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	465	MOUNTAIN BROOK FD | BIRMINGHAM FD | REX LAKE FD | VESTAVIA HILLS FD
4941 GREGG DR	UNINCORPORATED	35111	MCADORY FD	MCADORY_FD_2	486	BESSEMER FD | MCCALLA FD | EASTERN VALLEY FD | HELENA FD
4941 HILLMAN DR	BIRMINGHAM	35221	BIRMINGHAM FD	2507	490	MIDFIELD FD | LIPSCOMB FD | FAIRFIELD FD | BRIGHTON FD
4941 KAREN LN	UNINCORPORATED	35005	SHADY GROVE FD	SGFD_1	415	MAYTOWN FD | ADAMSVILLE FD | MINOR FD | SYLVAN SPRINGS FD
4941 MELISSA WAY	VESTAVIA HILLS	35243	VESTAVIA FD	VESTAVIA_FD	466	MOUNTAIN BROOK FD | VESTAVIA HILLS FD | ROCKY RIDGE FD | BIRMINGHAM FD
4941 MONTCLAIR RD	BIRMINGHAM	35210	BIRMINGHAM FD	2604	VERIFY - NO BEAT MATCH	IRONDALE FD | MOUNTAIN BROOK FD | VESTAVIA HILLS FD | REX LAKE FD
4941 NATALIE WAY	TRUSSVILLE	35173	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	CENTER POINT FD | ARGO FD | BIRMINGHAM FD | LEEDS FD
4941 NOTTINGHAM LN	UNINCORPORATED	35223	NO FIRE COVERAGE	COUNTY NO FD	465	MOUNTAIN BROOK FD | IRONDALE FD | REX LAKE FD | BIRMINGHAM FD
4941 PARADISE LAKE CIR	HOOVER	35244	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | VESTAVIA HILLS FD
4941 PINE WHISPERS DR	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	VERIFY - NO BEAT MATCH	REX LAKE FD | BIRMINGHAM FD | VESTAVIA HILLS FD | MOUNTAIN BROOK FD
4941 PROMENADE PKWY	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	MCADORY FD | EASTERN VALLEY FD | MCCALLA FD | HELENA FD
4941 REYNOLDS LN	VESTAVIA HILLS	35242	VESTAVIA FD	VESTAVIA_FD	465	VESTAVIA HILLS FD | REX LAKE FD | BIRMINGHAM FD | IRONDALE FD
4941 RIDGE PASS	HOOVER	35226	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | VESTAVIA HILLS FD
4941 S SHADES CREST RD	HELENA	35022	HELENA FD (SHELBY COUNTY)	HELENA_FD	VERIFY - NO BEAT MATCH	INDIAN FORD FD | MCADORY FD | HOOVER FD | BESSEMER FD
4941 SCENIC VIEW DR	BIRMINGHAM	35210	BIRMINGHAM FD	2604	465	IRONDALE FD | MOUNTAIN BROOK FD | REX LAKE FD | VESTAVIA HILLS FD
4941 STONE MILL RD	MOUNTIAN BROOK	35223	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	465	IRONDALE FD | REX LAKE FD | VESTAVIA HILLS FD | BIRMINGHAM FD
4941 SYCAMORE LN	PINSON	35126	PALMERDALE FD (STATION 2)	PFD_1	445	CENTER POINT FD | BIRMINGHAM FD | TRUSSVILLE FD | GLENNWOOD FD
4941 VERNON ST	UNINCORPORATED	35235	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	BIRMINGHAM FD | IRONDALE FD | PALMERDALE FD | FULTONDALE FD
4941 WHITE OAK RD	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	465	VESTAVIA HILLS FD | REX LAKE FD | MOUNTAIN BROOK FD | BIRMINGHAM FD
4941 ZOBA CIR	TRUSSVILLE	35235	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	CENTER POINT FD | BIRMINGHAM FD | PALMERDALE FD | IRONDALE FD
4942 8TH TER S	BIRMINGHAM	35222	BIRMINGHAM FD	1003	465	MOUNTAIN BROOK FD | IRONDALE FD | TARRANT FD | HOMEWOOD FD
4942 CRYSTAL CIR	HOOVER	35226	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | BIRMINGHAM FD
4942 LINNDALE RD	UNINCORPORATED	35073	NO FIRE COVERAGE	COUNTY NO FD	422	GRAYSVILLE FD | ADAMSVILLE FD | BAGLEY FD | BROOKSIDE FD
4942 NATALIE WAY	TRUSSVILLE	35173	TRUSSVILLE FD (STATION 3)	TRUSS_301	VERIFY - NO BEAT MATCH	CENTER POINT FD | ARGO FD | BIRMINGHAM FD | LEEDS FD
4942 OLD PINSON RD	UNINCORPORATED	35215	CENTER POINT FD	CPFD_3	442	BIRMINGHAM FD | GLENNWOOD FD | PALMERDALE FD | FULTONDALE FD
4942 PARADISE LAKE CIR	HOOVER	35244	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | VESTAVIA HILLS FD
4942 REYNOLDS LN	VESTAVIA HILLS	35242	VESTAVIA FD	VESTAVIA_FD	465	VESTAVIA HILLS FD | REX LAKE FD | BIRMINGHAM FD | IRONDALE FD
4942 RIDGE PASS	HOOVER	35226	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | VESTAVIA HILLS FD
4942 WARRIOR JASPER RD	UNINCORPORATED	35062		BAGLEY/GRAYSVILLE AA	423	CORNER FD | BAGLEY FD | GRAYSVILLE FD | MT. OLIVE FD
4942 ZOBA CIR	TRUSSVILLE	35235	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	CENTER POINT FD | BIRMINGHAM FD | PALMERDALE FD | IRONDALE FD
4943 AVENUE I	BIRMINGHAM	35208	BIRMINGHAM FD	2402	469	FAIRFIELD FD | MIDFIELD FD | MINOR FD | PLEASANT GROVE FD
4943 BESSEMER JOHNS RD	UNINCORPORATED	35023	HUEYTOWN FD	HUEYTOWN_FD	489	BESSEMER FD | EASTERN VALLEY FD | MCCALLA FD | CONCORD FD
4943 BRANCHVILLE RD	TRUSSVILLE	35173	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	CENTER POINT FD | BIRMINGHAM FD | PALMERDALE FD | ARGO FD
4943 COSHATT DR	UNINCORPORATED	35244	NORTH SHELBY FD (SHELBY COUNTY)	NORTH_SHELBY_FD	467	HOOVER FD | ROCKY RIDGE FD | VESTAVIA HILLS FD | BIRMINGHAM FD
4943 DEER FOOT CV	UNINCORPORATED	35126	CENTER POINT FD	CPFD_5	445	PALMERDALE FD | TRUSSVILLE FD | BIRMINGHAM FD | GLENNWOOD FD
4943 FARRELL AVE	FAIRFIELD	35064	FAIRFIELD FD	FAIRFIELD_FD	496	BIRMINGHAM FD | MIDFIELD FD | MINOR FD | PLEASANT GROVE FD
4943 FREEWILL RD	WEST JEFFERSON	35130	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	BIRMINGHAM FD | ADAMSVILLE FD | BAGLEY FD | GRAYSVILLE FD
4943 JIM GOGGANS RD	UNINCORPORATED	35062	CORNER FD/BAGLEY (AUTOMATIC AID)	BAGLEY_CORNER AA	423	GRAYSVILLE FD | WEST JEFFERSON FD | ADAMSVILLE FD | MT. OLIVE FD
4943 KERRI LN	UNINCORPORATED	35215	CENTER POINT FD	CPFD_7	443	BIRMINGHAM FD | TRUSSVILLE FD | PALMERDALE FD | IRONDALE FD
4943 MOUNT OLIVE RD	UNINCORPORATED	35071	MOUNT OLIVE FD	MOFD_1	421	MT. OLIVE FD | CORNER FD | GARDENDALE FD | MORRIS FD
4943 OWENS LOOP	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	487	BESSEMER FD | EASTERN VALLEY FD | MCCALLA FD | INDIAN FORD FD
4944 15TH STREET RD	UNINCORPORATED	35023	HUEYTOWN FD	HUEYTOWN_FD	489	CONCORD FD | ADGER FD | BESSEMER FD | PLEASANT GROVE FD
4944 ALTAMONT RD	BIRMINGHAM	35222	BIRMINGHAM FD	2207	465	MOUNTAIN BROOK FD | IRONDALE FD | HOMEWOOD FD | TARRANT FD
4944 AVENUE I	BIRMINGHAM	35208	BIRMINGHAM FD	2402	469	FAIRFIELD FD | MIDFIELD FD | MINOR FD | PLEASANT GROVE FD
4944 BRANCHVILLE RD	TRUSSVILLE	35173	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	CENTER POINT FD | BIRMINGHAM FD | PALMERDALE FD | ARGO FD
4944 COURT G	FAIRFIELD	35064	FAIRFIELD FD	FAIRFIELD_FD	494	BIRMINGHAM FD | MIDFIELD FD | MINOR FD | PLEASANT GROVE FD
4944 COURT R	BIRMINGHAM	35208	BIRMINGHAM FD	2405	469	FAIRFIELD FD | MIDFIELD FD | HOMEWOOD FD | MINOR FD
4944 DEER FOOT CV	UNINCORPORATED	35126	CENTER POINT FD	CPFD_5	445	PALMERDALE FD | TRUSSVILLE FD | BIRMINGHAM FD | GLENNWOOD FD
4944 FARRELL AVE	FAIRFIELD	35064	FAIRFIELD FD	FAIRFIELD_FD	496	BIRMINGHAM FD | MIDFIELD FD | MINOR FD | PLEASANT GROVE FD
4944 FULMAR DR	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	465	BIRMINGHAM FD | MOUNTAIN BROOK FD | REX LAKE FD | VESTAVIA HILLS FD
4944 HILLMAN DR	BIRMINGHAM	35221	BIRMINGHAM FD	2507	490	MIDFIELD FD | LIPSCOMB FD | FAIRFIELD FD | BRIGHTON FD
4944 KERRI LN	UNINCORPORATED	35215	CENTER POINT FD	CPFD_7	443	BIRMINGHAM FD | TRUSSVILLE FD | PALMERDALE FD | IRONDALE FD
4944 NOTTINGHAM LN	UNINCORPORATED	35223		MT BROOK FIRE DUES	465	MOUNTAIN BROOK FD | IRONDALE FD | REX LAKE FD | BIRMINGHAM FD
4944 PROVENCE CIR	VESTAVIA HILLS	35242	VESTAVIA FD	VESTAVIA_FD	465	BIRMINGHAM FD | VESTAVIA HILLS FD | REX LAKE FD | IRONDALE FD
4944 SCENIC VIEW DR	BIRMINGHAM	35210	BIRMINGHAM FD	2604	465	IRONDALE FD | MOUNTAIN BROOK FD | REX LAKE FD | VESTAVIA HILLS FD
4944 SPRING ROCK RD	MOUNTIAN BROOK	35223	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	465	IRONDALE FD | VESTAVIA HILLS FD | REX LAKE FD | BIRMINGHAM FD
4945 8TH TER S	BIRMINGHAM	35222	BIRMINGHAM FD	1003	465	MOUNTAIN BROOK FD | IRONDALE FD | TARRANT FD | HOMEWOOD FD
4945 BESSEMER JOHNS RD	UNINCORPORATED	35023	HUEYTOWN FD	HUEYTOWN_FD	489	BESSEMER FD | EASTERN VALLEY FD | MCCALLA FD | CONCORD FD
4945 BRANCHVILLE RD	TRUSSVILLE	35173	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	CENTER POINT FD | BIRMINGHAM FD | ARGO FD | PALMERDALE FD
4945 BRITTAIN ST	BIRMINGHAM	35217	BIRMINGHAM FD	2302	441	TARRANT FD | FULTONDALE FD | CENTER POINT FD | NORTH SMITHFIELD FD
4945 BRYSON RD	UNINCORPORATED	35062	CORNER FD/BAGLEY (AUTOMATIC AID)	BAGLEY_CORNER AA	423	GRAYSVILLE FD | WEST JEFFERSON FD | ADAMSVILLE FD | MT. OLIVE FD
4945 CRYSTAL CIR	HOOVER	35226	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | BIRMINGHAM FD
4945 FREEWILL RD	WEST JEFFERSON	35130	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	BIRMINGHAM FD | ADAMSVILLE FD | BAGLEY FD | GRAYSVILLE FD
4945 FULMAR DR	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	465	MOUNTAIN BROOK FD | BIRMINGHAM FD | REX LAKE FD | VESTAVIA HILLS FD
4945 MONROE DR	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	488	BESSEMER FD | HELENA FD | INDIAN FORD FD | MCCALLA FD
4945 MONTEVALLO RD	BIRMINGHAM	35210	BIRMINGHAM FD	2604	465	IRONDALE FD | MOUNTAIN BROOK FD | VESTAVIA HILLS FD | REX LAKE FD
4945 MUD CREEK RD	UNINCORPORATED	35006	ADGER FD	AFD	489	CONCORD FD | HUEYTOWN FD | MCCALLA FD | BESSEMER FD
4945 NATALIE WAY	TRUSSVILLE	35173	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	CENTER POINT FD | ARGO FD | BIRMINGHAM FD | LEEDS FD
4945 NOTTINGHAM LN	UNINCORPORATED	35223		MT BROOK FIRE DUES	465	MOUNTAIN BROOK FD | IRONDALE FD | REX LAKE FD | BIRMINGHAM FD
4945 PARADISE LAKE CIR	HOOVER	35244	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | VESTAVIA HILLS FD
4945 REYNOLDS LN	VESTAVIA HILLS	35242	VESTAVIA FD	VESTAVIA_FD	465	VESTAVIA HILLS FD | REX LAKE FD | BIRMINGHAM FD | IRONDALE FD
4945 SYCAMORE LN	PINSON	35126	PALMERDALE FD (STATION 2)	PFD_1	445	CENTER POINT FD | BIRMINGHAM FD | GLENNWOOD FD | TRUSSVILLE FD
4945 TRUSSVILLE CLAY RD	TRUSSVILLE	35173	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	CENTER POINT FD | BIRMINGHAM FD | PALMERDALE FD | IRONDALE FD
4945 VERNON ST	UNINCORPORATED	35235	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	BIRMINGHAM FD | IRONDALE FD | PALMERDALE FD | FULTONDALE FD
4946 15TH STREET RD	HUEYTOWN	35023	HUEYTOWN FD	HUEYTOWN_FD	489	CONCORD FD | ADGER FD | BESSEMER FD | PLEASANT GROVE FD
4946 8TH TER S	BIRMINGHAM	35222	BIRMINGHAM FD	1003	465	MOUNTAIN BROOK FD | IRONDALE FD | TARRANT FD | HOMEWOOD FD
4946 BRITTAIN ST	BIRMINGHAM	35217	BIRMINGHAM FD	2302	441	TARRANT FD | FULTONDALE FD | CENTER POINT FD | NORTH SMITHFIELD FD
4946 BRYSON RD	UNINCORPORATED	35062	CORNER FD/BAGLEY (AUTOMATIC AID)	BAGLEY_CORNER AA	VERIFY - NO BEAT MATCH	GRAYSVILLE FD | WEST JEFFERSON FD | ADAMSVILLE FD | MT. OLIVE FD
4946 CRYSTAL CIR	HOOVER	35226	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | BIRMINGHAM FD
4946 GREGG DR	UNINCORPORATED	35111	MCADORY FD	MCADORY_FD_2	486	BESSEMER FD | MCCALLA FD | EASTERN VALLEY FD | HELENA FD
4946 LINNDALE RD	UNINCORPORATED	35073	NO FIRE COVERAGE	COUNTY NO FD	422	GRAYSVILLE FD | ADAMSVILLE FD | BAGLEY FD | BROOKSIDE FD
4946 MCADORY SCHOOL RD	UNINCORPORATED	35111	MCADORY FD	MCADORY_FD_1	486	BESSEMER FD | MCCALLA FD | EASTERN VALLEY FD | HUEYTOWN FD
4946 NATALIE WAY	TRUSSVILLE	35173	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	CENTER POINT FD | ARGO FD | BIRMINGHAM FD | LEEDS FD
4946 NEWBRIDGE BLVD	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	488	BESSEMER FD | EASTERN VALLEY FD | MCCALLA FD | HELENA FD
4946 PARADISE LAKE CIR	HOOVER	35244	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | VESTAVIA HILLS FD
4946 POE DR	UNINCORPORATED	35006	ADGER FD	AFD	489	CONCORD FD | HUEYTOWN FD | LAKEVIEW FD | MCCALLA FD
4946 REYNOLDS LN	VESTAVIA HILLS	35242	VESTAVIA FD	VESTAVIA_FD	465	VESTAVIA HILLS FD | REX LAKE FD | BIRMINGHAM FD | IRONDALE FD
4946 RIDGE PASS	HOOVER	35226	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | VESTAVIA HILLS FD
4946 STONE MILL RD	MOUNTIAN BROOK	35223	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	465	IRONDALE FD | VESTAVIA HILLS FD | REX LAKE FD | BIRMINGHAM FD
4946 VERNON ST	UNINCORPORATED	35235	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	BIRMINGHAM FD | IRONDALE FD | PALMERDALE FD | FULTONDALE FD
4946 ZOBA CIR	TRUSSVILLE	35235	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	CENTER POINT FD | BIRMINGHAM FD | PALMERDALE FD | IRONDALE FD
4947 8TH TER S	BIRMINGHAM	35222	BIRMINGHAM FD	1003	465	MOUNTAIN BROOK FD | IRONDALE FD | TARRANT FD | HOMEWOOD FD
4947 AVENUE I	BIRMINGHAM	35208	BIRMINGHAM FD	2402	469	FAIRFIELD FD | MIDFIELD FD | MINOR FD | PLEASANT GROVE FD
4947 BRANCHVILLE RD	TRUSSVILLE	35173	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	CENTER POINT FD | BIRMINGHAM FD | PALMERDALE FD | ARGO FD
4947 DEER FOOT CV	UNINCORPORATED	35126	CENTER POINT FD	CPFD_5	445	PALMERDALE FD | TRUSSVILLE FD | BIRMINGHAM FD | GLENNWOOD FD
4947 FARRELL AVE	FAIRFIELD	35064	FAIRFIELD FD	FAIRFIELD_FD	496	BIRMINGHAM FD | MIDFIELD FD | MINOR FD | PLEASANT GROVE FD
4947 FAUCETT RD	PINSON	35126	PALMERDALE FD (STATION 2)	PFD_1	445	CENTER POINT FD | BIRMINGHAM FD | GLENNWOOD FD | TRUSSVILLE FD
4947 FREEWILL RD	WEST JEFFERSON	35130	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	BIRMINGHAM FD | ADAMSVILLE FD | BAGLEY FD | GRAYSVILLE FD
4947 KINGS LN	UNINCORPORATED	35023	NO FIRE COVERAGE	COUNTY NO FD	489	HUEYTOWN FD | BESSEMER FD | CONCORD FD | EASTERN VALLEY FD
4947 MAIN ST	BRIGHTON	35020	BRIGHTON FD	BRIGHTON_FD	490	MIDFIELD FD | BIRMINGHAM FD | BESSEMER FD | FAIRFIELD FD
4947 OWENS LOOP	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	487	BESSEMER FD | EASTERN VALLEY FD | MCCALLA FD | INDIAN FORD FD
4947 REYNOLDS CV	VESTAVIA HILLS	35242	VESTAVIA FD	VESTAVIA_FD	465	BIRMINGHAM FD | VESTAVIA HILLS FD | REX LAKE FD | IRONDALE FD
4947 SULPHUR SPRINGS RD	HOOVER	35226	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | VESTAVIA HILLS FD
4947 SYCAMORE LN	PINSON	35126	PALMERDALE FD (STATION 2)	PFD_1	445	CENTER POINT FD | BIRMINGHAM FD | GLENNWOOD FD | TRUSSVILLE FD
4947 WARRIOR JASPER RD	UNINCORPORATED	35062		BAGLEY/GRAYSVILLE AA	423	CORNER FD | BAGLEY FD | GRAYSVILLE FD | MT. OLIVE FD
4948 8TH TER S	BIRMINGHAM	35222	BIRMINGHAM FD	1003	465	MOUNTAIN BROOK FD | IRONDALE FD | TARRANT FD | HOMEWOOD FD
4948 ALTAMONT RD	BIRMINGHAM	35222	BIRMINGHAM FD	2207	465	MOUNTAIN BROOK FD | IRONDALE FD | HOMEWOOD FD | TARRANT FD
4948 BRANCHVILLE RD	TRUSSVILLE	35173	TRUSSVILLE FD (STATION 4)	TRUSS_401	444	CENTER POINT FD | BIRMINGHAM FD | PALMERDALE FD | ARGO FD
4948 DEER FOOT CV	UNINCORPORATED	35126	CENTER POINT FD	CPFD_5	445	PALMERDALE FD | TRUSSVILLE FD | BIRMINGHAM FD | GLENNWOOD FD
4948 FARRELL AVE	FAIRFIELD	35064	FAIRFIELD FD	FAIRFIELD_FD	496	BIRMINGHAM FD | MIDFIELD FD | MINOR FD | PLEASANT GROVE FD
4948 FREEWILL RD	WEST JEFFERSON	35130	WEST JEFFERSON FD	WEST_JEFFERSON_FD	419	BIRMINGHAM FD | ADAMSVILLE FD | BAGLEY FD | GRAYSVILLE FD
4948 FULMAR DR	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	465	BIRMINGHAM FD | MOUNTAIN BROOK FD | REX LAKE FD | VESTAVIA HILLS FD
4948 KERRI LN	CLAY	35215	CENTER POINT FD	CPFD_7	443	BIRMINGHAM FD | TRUSSVILLE FD | PALMERDALE FD | IRONDALE FD
4948 LANE E	UNINCORPORATED	35020	NO FIRE COVERAGE	COUNTY NO FD	490	MIDFIELD FD | BIRMINGHAM FD | BRIGHTON FD | FAIRFIELD FD
4948 NOTTINGHAM LN	UNINCORPORATED	35223	NO FIRE COVERAGE	COUNTY NO FD	465	MOUNTAIN BROOK FD | IRONDALE FD | REX LAKE FD | BIRMINGHAM FD
4948 PROVENCE CIR	VESTAVIA HILLS	35242	VESTAVIA FD	VESTAVIA_FD	465	BIRMINGHAM FD | VESTAVIA HILLS FD | REX LAKE FD | IRONDALE FD
4948 SCENIC VIEW DR	BIRMINGHAM	35210	BIRMINGHAM FD	2604	465	IRONDALE FD | MOUNTAIN BROOK FD | REX LAKE FD | VESTAVIA HILLS FD
4948 SPRING ROCK RD	MOUNTIAN BROOK	35223	MOUNTAIN FD/BROOK (AUTOMATIC AID)	MOUNTAIN_BROOK_FD	465	IRONDALE FD | VESTAVIA HILLS FD | REX LAKE FD | BIRMINGHAM FD
4948 VERNON ST	UNINCORPORATED	35235	CENTER POINT FD/TRUSSVILLE  FD (AUTOMATIC AID - STRUCTURE FIRES ONLY)	CPFD7_AA	447	BIRMINGHAM FD | IRONDALE FD | PALMERDALE FD | FULTONDALE FD
4948 WARRIOR JASPER RD	UNINCORPORATED	35062		BAGLEY/GRAYSVILLE AA	423	CORNER FD | BAGLEY FD | GRAYSVILLE FD | MT. OLIVE FD
4949 43RD WAY N	BIRMINGHAM	35217	BIRMINGHAM FD	2302	441	TARRANT FD | FULTONDALE FD | CENTER POINT FD | NORTH SMITHFIELD FD
4949 8TH TER S	BIRMINGHAM	35222	BIRMINGHAM FD	1003	465	MOUNTAIN BROOK FD | IRONDALE FD | TARRANT FD | HOMEWOOD FD
4949 BESSEMER JOHNS RD	UNINCORPORATED	35023	HUEYTOWN FD	HUEYTOWN_FD	489	BESSEMER FD | EASTERN VALLEY FD | MCCALLA FD | CONCORD FD
4949 BOB BRILL RD	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	488	INDIAN FORD FD | HELENA FD | BESSEMER FD | MCCALLA FD
4949 CRYSTAL CIR	HOOVER	35226	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | BIRMINGHAM FD
4949 FLETCHER RD	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	486	BESSEMER FD | MCCALLA FD | HELENA FD | INDIAN FORD FD
4949 FULMAR DR	IRONDALE	35210	IRONDALE FD	IRONDALE_FD	465	MOUNTAIN BROOK FD | BIRMINGHAM FD | REX LAKE FD | VESTAVIA HILLS FD
4949 HOLLY LN	GARDENDALE	35071	GARDENDALE FD	GARDENDALE_FD	435	FULTONDALE FD | CENTER POINT FD | GLENNWOOD FD | BIRMINGHAM FD
4949 KAREN LN	UNINCORPORATED	35005	SHADY GROVE FD	SGFD_1	415	MAYTOWN FD | ADAMSVILLE FD | MINOR FD | WEST JEFFERSON FD
4949 MONROE DR	UNINCORPORATED	35022	MCADORY FD	MCADORY_FD_1	488	BESSEMER FD | MCCALLA FD | HELENA FD | INDIAN FORD FD
4949 MONTEVALLO RD	BIRMINGHAM	35210	BIRMINGHAM FD	2604	465	IRONDALE FD | MOUNTAIN BROOK FD | VESTAVIA HILLS FD | REX LAKE FD
4949 MOUNT OLIVE RD	UNINCORPORATED	35071	MOUNT OLIVE FD	MOFD_1	421	MT. OLIVE FD | CORNER FD | GARDENDALE FD | KIMBERLY FD
4949 MOUNTAIN RD	UNINCORPORATED	35023	NO FIRE COVERAGE	COUNTY NO FD	489	HUEYTOWN FD | CONCORD FD | BESSEMER FD | PLEASANT GROVE FD
4949 NATALIE WAY	TRUSSVILLE	35173	TRUSSVILLE FD (STATION 3)	TRUSS_301	444	CENTER POINT FD | ARGO FD | BIRMINGHAM FD | LEEDS FD
4949 NOTTINGHAM LN	UNINCORPORATED	35223		MT BROOK FIRE DUES	465	MOUNTAIN BROOK FD | IRONDALE FD | REX LAKE FD | BIRMINGHAM FD
4949 PARADISE LAKE CIR	HOOVER	35244	HOOVER FD	HOOVER_FD	487	ROCKY RIDGE FD | BESSEMER FD | HELENA FD | VESTAVIA HILLS FD
4949 PROMENADE PKWY	BESSEMER	35022	BESSEMER FD	BESSEMER_FD	487	MCADORY FD | EASTERN VALLEY FD | MCCALLA FD | HELENA FD
